Internal Entity UUID,Entity Type,Original Platform ID,Short Representation,URL,Link Text (Mask),Link href Text,Link href URL,Link Type,Documentation Source,Resource Type,Resource Availability,Unavailability Reason,Bytes,Words,Tags
27b68d73-eb31-4c34-a3f3-f644a94c78c4,Issue,"MDU6SXNzdWU1NTE1NjI1MDc=","Application crash caused by JavaFX bug","https://github.com/prmr/JetUML/issues/324","Oracle certified system configuration","https://www.oracle.com/technetwork/java/javase/certconfig-2095354.html","https://www.oracle.com/technetwork/java/javase/certconfig-2095354.html","Link","www.oracle.com","HTML","True","",54529,8364,930
663f97ff-6dc4-4b8a-8c75-8cbe00170b2f,Issue,"MDU6SXNzdWU1NTExNTI2NDA=","Application crashing on window de-focus","https://github.com/prmr/JetUML/issues/322","#280","https://github.com/prmr/JetUML/issues/280","https://github.com/prmr/JetUML/issues/280","GitHubIssueLink (sr) (#)","github.com","GitHub Resource","True","",271373,,
663f97ff-6dc4-4b8a-8c75-8cbe00170b2f,Issue,"MDU6SXNzdWU1NTExNTI2NDA=","Application crashing on window de-focus","https://github.com/prmr/JetUML/issues/322","#300","https://github.com/prmr/JetUML/issues/300","https://github.com/prmr/JetUML/issues/300","GitHubIssueLink (sr) (#)","github.com","GitHub Resource","True","",284576,,
663f97ff-6dc4-4b8a-8c75-8cbe00170b2f,Issue,"MDU6SXNzdWU1NTExNTI2NDA=","Application crashing on window de-focus","https://github.com/prmr/JetUML/issues/322","#324","https://github.com/prmr/JetUML/issues/324","https://github.com/prmr/JetUML/issues/324","GitHubIssueLink (sr) (#)","github.com","GitHub Resource","True","",276980,,
663f97ff-6dc4-4b8a-8c75-8cbe00170b2f,Issue,"MDU6SXNzdWU1NTExNTI2NDA=","Application crashing on window de-focus","https://github.com/prmr/JetUML/issues/322","[Mining Forbidden] Javafx crashes on OSX on JRE 1.8","https://stackoverflow.com/questions/34711128","https://stackoverflow.com/questions/34711128","SOQuestionLink","stackoverflow.com","Stack Overflow Q&A","False","Mining Forbidden",,,
663f97ff-6dc4-4b8a-8c75-8cbe00170b2f,Issue,"MDU6SXNzdWU1NTExNTI2NDA=","Application crashing on window de-focus","https://github.com/prmr/JetUML/issues/322","MacOS Catalina is not a certified system config","https://www.oracle.com/technetwork/java/javase/certconfig-2095354.html","https://www.oracle.com/technetwork/java/javase/certconfig-2095354.html","Link","www.oracle.com","HTML","True","",54529,8364,930
e6cd5e00-3245-4a37-81a8-b3a83316498a,Issue,"MDU6SXNzdWU0NTc1OTYzODA=","Assertion violation in Viewport projection","https://github.com/prmr/JetUML/issues/303",,,,,,,,,,,
5e4f7225-cf94-4807-9f8e-2063110bdad4,Issue,"MDU6SXNzdWU1NDk4NDMxNTU=","AssertionError when dragging past frame boundaries","https://github.com/prmr/JetUML/issues/318",,,,,,,,,,,
10061465-55c3-410a-9299-3791597806ad,Issue,"MDU6SXNzdWU2MzAyNzQyNDI=","Auto-activate the Selection Tool","https://github.com/prmr/JetUML/issues/363",,,,,,,,,,,
c1763e96-4174-425f-912c-a775d98e26fd,Issue,"MDU6SXNzdWUyNzMwNTYyNTY=","Auto-Open Properties for Nodes","https://github.com/prmr/JetUML/issues/204",,,,,,,,,,,
e37011bb-5961-4e0f-b8ce-ef6f09c1ae8c,Issue,"MDU6SXNzdWU1NTM3Mzc1OA==","Better image format handling","https://github.com/prmr/JetUML/issues/33",,,,,,,,,,,
a1dc72fb-2c46-43e0-9cc2-804091d2794e,Issue,"I_kwDOAblrlc5UyC2t","Binary distribution not available for MacOS","https://github.com/prmr/JetUML/issues/476","signed with an Apple Developer ID","https://developer.apple.com/developer-id/","https://developer.apple.com/developer-id/","Link","developer.apple.com","Website Subsection","True","",41354,5743,473
a1dc72fb-2c46-43e0-9cc2-804091d2794e,Issue,"I_kwDOAblrlc5UyC2t","Binary distribution not available for MacOS","https://github.com/prmr/JetUML/issues/476","thin jar","https://github.com/prmr/JetUML/blob/master/docs/install.md#thin-jar","https://github.com/prmr/JetUML/blob/master/docs/install.md#thin-jar","GitHubBlobFileLink (sr)","github.com","MarkDown","True","",194759,33741,
a1a65eef-13a7-42fb-9ea4-85331c30a189,Issue,"MDU6SXNzdWU2NjExNDExNQ==","Broken tests in master branch","https://github.com/prmr/JetUML/issues/63","@JoelChev","https://github.com/JoelChev","https://github.com/JoelChev","UserAtMentionLink","github.com","User Profile","True","",185635,,
a1a65eef-13a7-42fb-9ea4-85331c30a189,Issue,"MDU6SXNzdWU2NjExNDExNQ==","Broken tests in master branch","https://github.com/prmr/JetUML/issues/63","@prmr","https://github.com/prmr","https://github.com/prmr","UserAtMentionLink","github.com","User Profile","True","",205397,,
1c296e66-380c-43db-b8c2-82b107f68e81,Issue,"MDU6SXNzdWUyOTMyMjkxMzg=","Bug in Zoom feature (regression)","https://github.com/prmr/JetUML/issues/229",,,,,,,,,,,
c8689406-a6d5-4956-a0a4-8b2ca93488e7,Issue,"MDU6SXNzdWU2MTkwNTAxMg==","Bug when trying to exit with multiple files open","https://github.com/prmr/JetUML/issues/51","@prmr","https://github.com/prmr","https://github.com/prmr","UserAtMentionLink","github.com","User Profile","True","",205397,,
c8689406-a6d5-4956-a0a4-8b2ca93488e7,Issue,"MDU6SXNzdWU2MTkwNTAxMg==","Bug when trying to exit with multiple files open","https://github.com/prmr/JetUML/issues/51","@prmr","https://github.com/prmr","https://github.com/prmr","UserAtMentionLink","github.com","User Profile","True","",205397,,
c8689406-a6d5-4956-a0a4-8b2ca93488e7,Issue,"MDU6SXNzdWU2MTkwNTAxMg==","Bug when trying to exit with multiple files open","https://github.com/prmr/JetUML/issues/51","#50","https://github.com/prmr/JetUML/issues/50","https://github.com/prmr/JetUML/issues/50","GitHubIssueLink (sr) (#)","github.com","GitHub Resource","True","",260782,,
4dc888a8-1bc7-4a60-b422-8f40bf4d6750,Issue,"MDU6SXNzdWU2NjY5OTIwMw==","Bug with adding object edge to field node and undoing","https://github.com/prmr/JetUML/issues/65",,,,,,,,,,,
ba2d6b30-8a7e-4a4d-ae44-7e2c9c7ffdb4,Issue,"MDU6SXNzdWUzNzU5NzU3ODc=","Call edges in Sequence Diagrams too close together","https://github.com/prmr/JetUML/issues/283",,,,,,,,,,,
0dd2ae3f-460d-47ca-90bc-e4d2c841ea2a,Issue,"MDU6SXNzdWUzNzU5ODkzNzM=","Call edges inserted in wrong order in sequence diagram","https://github.com/prmr/JetUML/issues/284",,,,,,,,,,,
a0609804-17ba-49c7-818b-13c4bc9d5c02,Issue,"MDU6SXNzdWU2MjY5MTMxOTQ=","Call Node Mispositioned in the Sequence Diagram","https://github.com/prmr/JetUML/issues/357",,,,,,,,,,,
441d2ee4-afa0-405f-9b4b-7e70ada01f2c,Issue,"MDU6SXNzdWU2Njc3MTMzMA==","Call Node selection movement behavior","https://github.com/prmr/JetUML/issues/66","#105","https://github.com/prmr/JetUML/issues/105","https://github.com/prmr/JetUML/issues/105","GitHubIssueLink (sr) (#)","github.com","GitHub Resource","True","",263354,,
441d2ee4-afa0-405f-9b4b-7e70ada01f2c,Issue,"MDU6SXNzdWU2Njc3MTMzMA==","Call Node selection movement behavior","https://github.com/prmr/JetUML/issues/66","#82","https://github.com/prmr/JetUML/issues/82","https://github.com/prmr/JetUML/issues/82","GitHubIssueLink (sr) (#)","github.com","GitHub Resource","True","",253905,,
7ba5cae1-c25e-47d3-a3b4-bf22a4e6563f,Issue,"MDU6SXNzdWU4MDIyNDE5MDI=","Can not move classes into packages","https://github.com/prmr/JetUML/issues/412","user guide","https://www.jetuml.org/docs/user-guide.html","https://www.jetuml.org/docs/user-guide.html","Link","www.jetuml.org","HTML","True","",104,16,1
bdda1f17-8655-4e89-b57d-4204aed1cf4a,Issue,"MDU6SXNzdWUzMTAyMDcxODQ=","Can we add looping to the sequence diagrams?","https://github.com/prmr/JetUML/issues/240",,,,,,,,,,,
4a9022fb-d52e-429c-a2bc-be865954715f,Issue,"MDU6SXNzdWUyNDgzMTU0OTM=","Can you please add the standalone jar under release tab","https://github.com/prmr/JetUML/issues/198",,,,,,,,,,,
cfeaff95-a7f9-45a7-bf68-baf3e5ea990f,Issue,"MDU6SXNzdWU5NzU3Mzc2NTA=","Cannot select overlapped implicit parameters in sequence diagram","https://github.com/prmr/JetUML/issues/438",,,,,,,,,,,
84ce56e9-3953-4640-a576-6673be54bbf0,Issue,"MDU6SXNzdWUzMjEyNzg4NDQ=","Canvas focus is unnecessarily showing","https://github.com/prmr/JetUML/issues/250",,,,,,,,,,,
a1d4e910-6500-45a5-a2c3-b8db9d7e15c8,Issue,"MDU6SXNzdWU2Mjc3MjU2ODQ=","Capture interface stereotype as part of view, not data","https://github.com/prmr/JetUML/issues/359",,,,,,,,,,,
07c29c9b-0300-4489-91db-281b775408d2,Issue,"MDU6SXNzdWUzNTI2OTM4MDA=","Centering of Object diagram name incorrect with long value field.","https://github.com/prmr/JetUML/issues/272",,,,,,,,,,,
e1e9e477-34d0-49b1-8b64-a1a9d5152e27,Issue,"MDU6SXNzdWU1MzY3MTg2OQ==","Change branding","https://github.com/prmr/JetUML/issues/3","@JoelChev","https://github.com/JoelChev","https://github.com/JoelChev","UserAtMentionLink","github.com","User Profile","True","",185635,,
e1e9e477-34d0-49b1-8b64-a1a9d5152e27,Issue,"MDU6SXNzdWU1MzY3MTg2OQ==","Change branding","https://github.com/prmr/JetUML/issues/3","@prmr","https://github.com/prmr","https://github.com/prmr","UserAtMentionLink","github.com","User Profile","True","",205397,,
e1e9e477-34d0-49b1-8b64-a1a9d5152e27,Issue,"MDU6SXNzdWU1MzY3MTg2OQ==","Change branding","https://github.com/prmr/JetUML/issues/3","#27","https://github.com/prmr/JetUML/issues/27","https://github.com/prmr/JetUML/issues/27","GitHubIssueLink (sr) (#)","github.com","GitHub Resource","True","",265434,,
99a01564-6641-4538-ae48-b8aa006c325b,Issue,"MDU6SXNzdWU1NDI4NjM4OA==","Change from internal frames to a tabbed panel to manage multiple graphs","https://github.com/prmr/JetUML/issues/21","@EJBQ","https://github.com/EJBQ","https://github.com/EJBQ","UserAtMentionLink","github.com","User Profile","True","",183107,,
99a01564-6641-4538-ae48-b8aa006c325b,Issue,"MDU6SXNzdWU1NDI4NjM4OA==","Change from internal frames to a tabbed panel to manage multiple graphs","https://github.com/prmr/JetUML/issues/21","@EJBQ","https://github.com/EJBQ","https://github.com/EJBQ","UserAtMentionLink","github.com","User Profile","True","",183107,,
99a01564-6641-4538-ae48-b8aa006c325b,Issue,"MDU6SXNzdWU1NDI4NjM4OA==","Change from internal frames to a tabbed panel to manage multiple graphs","https://github.com/prmr/JetUML/issues/21","@prmr","https://github.com/prmr","https://github.com/prmr","UserAtMentionLink","github.com","User Profile","True","",205397,,
0ee5a22b-8ad5-4670-991d-4546fbf88078,Issue,"MDU6SXNzdWU2NTU4NDgwMA==","Changing call node child relations","https://github.com/prmr/JetUML/issues/60",,,,,,,,,,,
e35e6add-d6c8-4254-80aa-350e083abd9a,Issue,"MDU6SXNzdWUyODUxMTU0NTg=","Checkstyle 8.2 not backward-compatible","https://github.com/prmr/JetUML/issues/217","http://checkstyle.sourceforge.net/releasenotes.html","http://checkstyle.sourceforge.net/releasenotes.html","http://checkstyle.sourceforge.net/releasenotes.html","PlainTextLink","checkstyle.sourceforge.net","HTML","True","",499196,51933,4602
8bfcd40b-91e1-4062-9811-896b3cdd159c,Issue,"MDU6SXNzdWU1MzU4NjY3ODc=","Checkstyle 8.25 not backward compatible","https://github.com/prmr/JetUML/issues/315",,,,,,,,,,,
5b4f4eb5-18ab-467a-94d4-ef31be1c89d3,Issue,"MDU6SXNzdWU1NjU5MjIyNDI=","Child nodes not staggered when copy-pasted","https://github.com/prmr/JetUML/issues/338",,,,,,,,,,,
18dee9b7-bc80-4e3a-a90d-1c4c7a581f42,Issue,"MDU6SXNzdWU3MzQ2MTExMQ==","Class Diagram: Possible to connect non-edge nodes with a NoteEdge","https://github.com/prmr/JetUML/issues/79","#89","https://github.com/prmr/JetUML/issues/89","https://github.com/prmr/JetUML/issues/89","GitHubIssueLink (sr) (#)","github.com","GitHub Resource","True","",244084,,
66a72d86-d1ef-47c5-8400-e4f4976dbc7e,Issue,"MDU6SXNzdWU1MzY3MzQwOA==","ClassCastException upon launch","https://github.com/prmr/JetUML/issues/4",,,,,,,,,,,
8cc727bb-a54b-4ad9-ac7b-eaf396a01435,Issue,"MDU6SXNzdWUxMDM3MzE1NDE=","Clean and test the Clipboard","https://github.com/prmr/JetUML/issues/113",,,,,,,,,,,
834c9b07-37ca-451c-8944-fea18943fc04,Issue,"MDU6SXNzdWUzMjM4MTQ4Mzk=","Clean the properties files","https://github.com/prmr/JetUML/issues/253",,,,,,,,,,,
2de2426a-db5e-4a1c-8435-d51e7b1c937c,Issue,"MDU6SXNzdWU1OTA3NDg1Ng==","Clean up dead branches","https://github.com/prmr/JetUML/issues/49","@EJBQ","https://github.com/EJBQ","https://github.com/EJBQ","UserAtMentionLink","github.com","User Profile","True","",183107,,
2de2426a-db5e-4a1c-8435-d51e7b1c937c,Issue,"MDU6SXNzdWU1OTA3NDg1Ng==","Clean up dead branches","https://github.com/prmr/JetUML/issues/49","@JoelChev","https://github.com/JoelChev","https://github.com/JoelChev","UserAtMentionLink","github.com","User Profile","True","",185635,,
40c08399-87f1-4722-9d7f-98dd6ee34aae,Issue,"MDU6SXNzdWU0MDg0Mzk3MDE=","Clean up edge view code for non-class diagram edges","https://github.com/prmr/JetUML/issues/296",,,,,,,,,,,
3bb76751-0035-4adf-ab25-06a3c5f460c3,Issue,"MDU6SXNzdWU3MjI4MTI0Mw==","Clean up node hierarchies","https://github.com/prmr/JetUML/issues/76","@EJBQ","https://github.com/EJBQ","https://github.com/EJBQ","UserAtMentionLink","github.com","User Profile","True","",183107,,
b3d886f6-ed1a-423c-a758-791cbf4f78f4,Issue,"MDU6SXNzdWU1NjkxMjAxMg==","Clean up the persistence code","https://github.com/prmr/JetUML/issues/40",,,,,,,,,,,
7ff1ffe9-2d1f-48fa-a085-b63353a16716,Issue,"MDU6SXNzdWU0MDE1MjMxMjk=","Click on OK button in properties dialog using 'Enter' key not working","https://github.com/prmr/JetUML/issues/292",,,,,,,,,,,
d9abeff5-a512-4b07-bf2c-b68deb0a690a,Issue,"I_kwDOAblrlc5Cnu2j","Code Modernization and Cleanup","https://github.com/prmr/JetUML/issues/456",,,,,,,,,,,
6cbcc4fb-b99b-4ee1-9b05-615b9269334b,Issue,"I_kwDOAblrlc6IZt0F","Connection point calculation error in State Transition Diagram","https://github.com/prmr/JetUML/issues/547",,,,,,,,,,,
e93e2af9-7ad9-4f0c-9702-e4e6c83dea44,Issue,"MDU6SXNzdWU2NDIxODE0NTQ=","Constructor Call Constraints","https://github.com/prmr/JetUML/issues/369",,,,,,,,,,,
f6cdccc4-1960-4148-9c3f-610035b1908c,Issue,"MDU6SXNzdWU1NTM4MDY2Nzc=","Convert Diagram Type hierarchy to enum","https://github.com/prmr/JetUML/issues/326",,,,,,,,,,,
da92d991-4194-4297-8d2f-c5230d30b3c8,Issue,"MDU6SXNzdWUxNDc4MTIyODI=","Copy to Clipboard no longer clips the graph bounds","https://github.com/prmr/JetUML/issues/155",,,,,,,,,,,
4677a279-0c50-4b2e-853b-47710e0c7edf,Issue,"MDU6SXNzdWUxNTAxMzQ3NjU=","Copying behavior for sequence diagrams undefined","https://github.com/prmr/JetUML/issues/157",,,,,,,,,,,
9b6da2e8-8722-44bd-9a4c-640c44456ecf,Issue,"I_kwDOAblrlc5qQo0D","Correct middle label placement for straight segmented edges","https://github.com/prmr/JetUML/issues/504",,,,,,,,,,,
9cf3cca6-cbfa-4609-9078-a1a118962dd2,Issue,"MDU6SXNzdWU1NjE5MTMwNzA=","Could not find or load main class ca.mcgill.cs.jetuml.UMLEditor","https://github.com/prmr/JetUML/issues/336","@cc-21","https://github.com/cc-21","https://github.com/cc-21","UserAtMentionLink","github.com","User Profile","True","",187260,,
9cf3cca6-cbfa-4609-9078-a1a118962dd2,Issue,"MDU6SXNzdWU1NjE5MTMwNzA=","Could not find or load main class ca.mcgill.cs.jetuml.UMLEditor","https://github.com/prmr/JetUML/issues/336","@jidicula","https://github.com/jidicula","https://github.com/jidicula","UserAtMentionLink","github.com","User Profile","True","",219837,,
9cf3cca6-cbfa-4609-9078-a1a118962dd2,Issue,"MDU6SXNzdWU1NjE5MTMwNzA=","Could not find or load main class ca.mcgill.cs.jetuml.UMLEditor","https://github.com/prmr/JetUML/issues/336","test.zip","https://github.com/prmr/JetUML/files/4173268/test.zip","https://github.com/prmr/JetUML/files/4173268/test.zip","GitHubDownloadFileLink (sr)","github.com","Archive","True","",666,,
9cf3cca6-cbfa-4609-9078-a1a118962dd2,Issue,"MDU6SXNzdWU1NjE5MTMwNzA=","Could not find or load main class ca.mcgill.cs.jetuml.UMLEditor","https://github.com/prmr/JetUML/issues/336","test.zip","https://github.com/prmr/JetUML/files/4173297/test.zip","https://github.com/prmr/JetUML/files/4173297/test.zip","GitHubDownloadFileLink (sr)","github.com","Archive","True","",845,,
fa6b1404-8ae9-4841-b36c-86bc4c3f5235,Issue,"MDU6SXNzdWU1Mzc1NTMwMQ==","Create a Welcome Panel ","https://github.com/prmr/JetUML/issues/7","@prmr","https://github.com/prmr","https://github.com/prmr","UserAtMentionLink","github.com","User Profile","True","",205397,,
fa6b1404-8ae9-4841-b36c-86bc4c3f5235,Issue,"MDU6SXNzdWU1Mzc1NTMwMQ==","Create a Welcome Panel ","https://github.com/prmr/JetUML/issues/7","#21","https://github.com/prmr/JetUML/issues/21","https://github.com/prmr/JetUML/issues/21","GitHubIssueLink (sr) (#)","github.com","GitHub Resource","True","",252163,,
21365e95-2492-4e78-9436-14a99fab1588,Issue,"MDU6SXNzdWUxMTA0MzIwNDU=","Create architecture directory and home page","https://github.com/prmr/JetUML/issues/122",,,,,,,,,,,
57bb87c4-ac3b-4f2a-99b3-e0b44381dc8e,Issue,"MDU6SXNzdWUyNDE3NTIwMDI=","Create separate Edge and Node packages","https://github.com/prmr/JetUML/issues/196",,,,,,,,,,,
b3e9d647-67d6-438a-8a61-7140a6b54f9a,Issue,"MDU6SXNzdWUxMTg4MzY5NjQ=","Creating an ImplicitParameterNode on an empty Diagram should include a CallNode","https://github.com/prmr/JetUML/issues/132",,,,,,,,,,,
7404612a-a8d7-43cd-abeb-10c968b63e03,Issue,"MDU6SXNzdWUxMTAyODc3MDQ=","Cutting/deleting compound selection does not resize the package element","https://github.com/prmr/JetUML/issues/120",,,,,,,,,,,
4773b163-fc33-411a-a2f7-72b23081c530,Issue,"I_kwDOAblrlc6DWG8Y","Dark mode feature","https://github.com/prmr/JetUML/issues/538",,,,,,,,,,,
b65ad570-3a39-4765-ad63-c3b8fece212d,Issue,"I_kwDOAblrlc5Ns_3o","Decommission the VersionMigrator","https://github.com/prmr/JetUML/issues/468",,,,,,,,,,,
7d1399fa-f4f5-4679-9cad-4fd5bac4715c,Issue,"MDU6SXNzdWUyNzM1MTk5NTk=","Decouple Graph from AWT API","https://github.com/prmr/JetUML/issues/206",,,,,,,,,,,
69e9b3ca-7887-43fd-9f2c-d15d34b7c9ac,Issue,"I_kwDOAblrlc50A-wy","Deprecated Checkstyle checks in Style.xml ","https://github.com/prmr/JetUML/issues/509","JavadocPackage","https://checkstyle.sourceforge.io/checks/javadoc/javadocpackage.html#JavadocPackage","https://checkstyle.sourceforge.io/checks/javadoc/javadocpackage.html#JavadocPackage","Link","checkstyle.sourceforge.io","HTML","True","",17913,2201,347
69e9b3ca-7887-43fd-9f2c-d15d34b7c9ac,Issue,"I_kwDOAblrlc50A-wy","Deprecated Checkstyle checks in Style.xml ","https://github.com/prmr/JetUML/issues/509","needs to be under Checker","https://checkstyle.sourceforge.io/checks/javadoc/javadocpackage.html#Parent_Module","https://checkstyle.sourceforge.io/checks/javadoc/javadocpackage.html#Parent_Module","Link","checkstyle.sourceforge.io","HTML","True","",17913,2201,347
69e9b3ca-7887-43fd-9f2c-d15d34b7c9ac,Issue,"I_kwDOAblrlc50A-wy","Deprecated Checkstyle checks in Style.xml ","https://github.com/prmr/JetUML/issues/509","RegexpMultiline","https://checkstyle.sourceforge.io/checks/regexp/regexpmultiline.html#RegexpMultiline","https://checkstyle.sourceforge.io/checks/regexp/regexpmultiline.html#RegexpMultiline","Link","checkstyle.sourceforge.io","HTML","True","",24769,3180,370
69e9b3ca-7887-43fd-9f2c-d15d34b7c9ac,Issue,"I_kwDOAblrlc50A-wy","Deprecated Checkstyle checks in Style.xml ","https://github.com/prmr/JetUML/issues/509","RegexpSingleline","https://checkstyle.sourceforge.io/checks/regexp/regexpsingleline.html#RegexpSingleline","https://checkstyle.sourceforge.io/checks/regexp/regexpsingleline.html#RegexpSingleline","Link","checkstyle.sourceforge.io","HTML","True","",19992,2555,356
69e9b3ca-7887-43fd-9f2c-d15d34b7c9ac,Issue,"I_kwDOAblrlc50A-wy","Deprecated Checkstyle checks in Style.xml ","https://github.com/prmr/JetUML/issues/509","RegexpSinglelineJava","https://checkstyle.sourceforge.io/checks/regexp/regexpsinglelinejava.html#RegexpSinglelineJava","https://checkstyle.sourceforge.io/checks/regexp/regexpsinglelinejava.html#RegexpSinglelineJava","Link","checkstyle.sourceforge.io","HTML","True","",26516,3329,365
69e9b3ca-7887-43fd-9f2c-d15d34b7c9ac,Issue,"I_kwDOAblrlc50A-wy","Deprecated Checkstyle checks in Style.xml ","https://github.com/prmr/JetUML/issues/509","removed in release 5.0","https://checkstyle.sourceforge.io/releasenotes_old_1-0_5-9.html#Release_5.0","https://checkstyle.sourceforge.io/releasenotes_old_1-0_5-9.html#Release_5.0","Link","checkstyle.sourceforge.io","HTML","True","",118569,14004,1348
69e9b3ca-7887-43fd-9f2c-d15d34b7c9ac,Issue,"I_kwDOAblrlc50A-wy","Deprecated Checkstyle checks in Style.xml ","https://github.com/prmr/JetUML/issues/509","release notes for version 5.0","https://checkstyle.sourceforge.io/releasenotes_old_1-0_5-9.html#Release_5.0","https://checkstyle.sourceforge.io/releasenotes_old_1-0_5-9.html#Release_5.0","Link","checkstyle.sourceforge.io","HTML","True","",118569,14004,1348
8ef18724-0bdd-43bf-b3b6-3ca5a4c6e5c4,Issue,"I_kwDOAblrlc5ogtou","Detect deserialization errors when launching with files argument","https://github.com/prmr/JetUML/issues/500","#382","https://github.com/prmr/JetUML/issues/382","https://github.com/prmr/JetUML/issues/382","GitHubIssueLink (sr) (#)","github.com","GitHub Resource","True","",258094,,
2903eb32-b096-4f38-b8df-d1126fe5f39a,Issue,"MDU6SXNzdWU0MzAwMzY1OTY=","Detect Version Mismatches","https://github.com/prmr/JetUML/issues/302",,,,,,,,,,,
c102e012-d745-4c61-8270-0d3b711126e6,Issue,"MDU6SXNzdWUzODIwMzU1NDA=","Diagram too large error prevents diagram opening","https://github.com/prmr/JetUML/issues/286",,,,,,,,,,,
a55d0adc-9570-4dbd-be48-d049860e80dd,Issue,"MDU6SXNzdWUyMDM4MjA1OTY=","Directory Navigation Disabled when File Filter Selected in Export Image","https://github.com/prmr/JetUML/issues/188",,,,,,,,,,,
2471f8c0-b248-495b-85e7-df77f33a3617,Issue,"MDU6SXNzdWUxNDM1MDM3NTk=","Disable inapplicable menus","https://github.com/prmr/JetUML/issues/152",,,,,,,,,,,
71d9fd52-9f8a-43cc-9f00-24eb4c5c03a9,Issue,"I_kwDOAblrlc5YCQ-T","Disable pasting in sequence diagram","https://github.com/prmr/JetUML/issues/482",,,,,,,,,,,
e5678d0c-7bb7-4dfc-a87e-2271e9c38a79,Issue,"MDU6SXNzdWUxMTk3NzE2MDA=","Disallow semantically impossible self-relations","https://github.com/prmr/JetUML/issues/135",,,,,,,,,,,
6380bcf9-1d48-4ba7-aee6-8a52b951e111,Issue,"MDU6SXNzdWUyOTU3ODcyMTg=","Display too small on screen in 3000*2000 in 13inch","https://github.com/prmr/JetUML/issues/233","#232","https://github.com/prmr/JetUML/pull/232","https://github.com/prmr/JetUML/pull/232","GitHubPullRequestLink (sr)","github.com","GitHub Resource","True","",404402,,
6d115530-626f-4ced-8e70-2e31d3af4337,Issue,"MDU6SXNzdWUyODg2NzgwMTM=","Division by zero on repeated edges between same nodes in StateDiagram","https://github.com/prmr/JetUML/issues/224","#225","https://github.com/prmr/JetUML/pull/225","https://github.com/prmr/JetUML/pull/225","GitHubPullRequestLink (sr)","github.com","GitHub Resource","True","",271507,,
a661a312-4e9b-48cc-9d82-bfd00419c747,Issue,"MDU6SXNzdWU5NzU3MzQ1MTM=","Do not delete implicit parameter when constructor call is deleted","https://github.com/prmr/JetUML/issues/437",,,,,,,,,,,
6fb2ad74-a490-47c6-996b-cb9049b01538,Issue,"I_kwDOAblrlc5e68ie","Document JetUML file formats","https://github.com/prmr/JetUML/issues/488","https://github.com/Laurieprince/JetUML","https://github.com/Laurieprince/JetUML","https://github.com/Laurieprince/JetUML","GitHubProjectLink","github.com","GitHub Resource","True","",288762,,
6fb2ad74-a490-47c6-996b-cb9049b01538,Issue,"I_kwDOAblrlc5e68ie","Document JetUML file formats","https://github.com/prmr/JetUML/issues/488","JSONSchema","https://json-schema.org/","https://json-schema.org/","Link","json-schema.org","Resource Container","True","",138890,21421,295
a35bad52-bcb4-4f42-bb99-1b67b1119e5a,Issue,"MDU6SXNzdWUxMDM2MDQ5NzQ=","Don't show empty sections as expanded for class elements","https://github.com/prmr/JetUML/issues/112","#119","https://github.com/prmr/JetUML/issues/119","https://github.com/prmr/JetUML/issues/119","GitHubIssueLink (sr) (#)","github.com","GitHub Resource","True","",253973,,
3834b342-fbfc-4fe8-8ef9-ae9ecbdfd4ea,Issue,"MDU6SXNzdWU3Mzc0NTU2Nw==","Double create edge creation de-stabilizes Sequence diagram","https://github.com/prmr/JetUML/issues/81","#105","https://github.com/prmr/JetUML/issues/105","https://github.com/prmr/JetUML/issues/105","GitHubIssueLink (sr) (#)","github.com","GitHub Resource","True","",263354,,
fde978f8-6a12-4300-b98f-d9cb7f918e48,Issue,"I_kwDOAblrlc4-5-G3","Drag package content to bottom of viewport. Subsequence dragging misbehaves.","https://github.com/prmr/JetUML/issues/445",,,,,,,,,,,
0d488532-a0ca-4fd0-bf9f-235fd774be75,Issue,"MDU6SXNzdWU3MTM1Njk1Mw==","Duplication of Call Nodes","https://github.com/prmr/JetUML/issues/72","@EJBQ","https://github.com/EJBQ","https://github.com/EJBQ","UserAtMentionLink","github.com","User Profile","True","",183107,,
0d488532-a0ca-4fd0-bf9f-235fd774be75,Issue,"MDU6SXNzdWU3MTM1Njk1Mw==","Duplication of Call Nodes","https://github.com/prmr/JetUML/issues/72","@JoelChev","https://github.com/JoelChev","https://github.com/JoelChev","UserAtMentionLink","github.com","User Profile","True","",185635,,
0d488532-a0ca-4fd0-bf9f-235fd774be75,Issue,"MDU6SXNzdWU3MTM1Njk1Mw==","Duplication of Call Nodes","https://github.com/prmr/JetUML/issues/72","@prmr","https://github.com/prmr","https://github.com/prmr","UserAtMentionLink","github.com","User Profile","True","",205397,,
ad4dfe2e-d092-41bd-9b2c-fbb7e637f51c,Issue,"MDU6SXNzdWU1NDUxODU4NzQ=","Edge bounds don't include the label in Sequence Diagram","https://github.com/prmr/JetUML/issues/316",,,,,,,,,,,
bcb52acc-26b6-468c-ba03-aeaf99795a8a,Issue,"MDU6SXNzdWU3ODU0Njg0ODQ=","Edge labels for segmented edges shift when switching selection","https://github.com/prmr/JetUML/issues/402",,,,,,,,,,,
863d6083-4646-4e83-8393-e454e098754c,Issue,"MDU6SXNzdWUxMDAzNTc3NTk=","Edge Selection Behavior for Copy and Cut","https://github.com/prmr/JetUML/issues/108",,,,,,,,,,,
